year,statefips,countyfips,month,ozone
2014,26,26137,1,30.558224
2014,26,26139,1,28.7507
2014,26,26141,1,29.46863
2014,26,26143,1,31.672802
2014,26,26145,1,30.899033
2014,26,26147,1,28.733711
2014,26,26149,1,29.222424
2014,26,26151,1,30.879459
2014,26,26153,1,29.67725
2014,26,26155,1,30.474056
2014,26,26157,1,31.509968
2014,26,26159,1,29.367298
2014,26,26161,1,28.874208
2014,26,26163,1,25.729877
2014,26,26165,1,32.839828
2014,27,27001,1,30.278639
2014,27,27003,1,27.54401
2014,27,27005,1,31.740974
2014,27,27007,1,30.643536
2014,27,27009,1,29.397348
2014,27,27011,1,32.027966
2014,27,27013,1,29.577457
2014,27,27015,1,30.384216
2014,27,27017,1,30.063765
2014,27,27019,1,27.870075
2014,27,27021,1,30.587557
2014,27,27023,1,30.996923
2014,27,27025,1,29.193571
2014,27,27027,1,31.08301
2014,27,27029,1,31.086073
2014,27,27031,1,30.160849
2014,27,27033,1,32.183437
2014,27,27035,1,30.163788
2014,27,27037,1,26.301796
2014,27,27039,1,29.57472
2014,27,27041,1,30.533316
2014,27,27043,1,30.235815
2014,27,27045,1,29.979649
2014,27,27047,1,29.939129
2014,27,27049,1,28.809528
2014,27,27051,1,30.726643
2014,27,27053,1,25.785683
2014,27,27055,1,30.038052
2014,27,27057,1,31.121469
2014,27,27059,1,29.148172
2014,27,27061,1,30.17453
2014,27,27063,1,32.559536
2014,27,27065,1,29.801834
2014,27,27067,1,30.129244
2014,27,27069,1,26.371717
2014,27,27071,1,29.570517
2014,27,27073,1,32.228619
2014,27,27075,1,30.959187
2014,27,27077,1,28.096754
2014,27,27079,1,29.227123
2014,27,27081,1,34.432007
2014,27,27083,1,33.253624
2014,27,27085,1,29.526079
2014,27,27087,1,31.438745
2014,27,27089,1,27.848932
2014,27,27091,1,31.108891
2014,27,27093,1,29.817997
2014,27,27095,1,29.825041
2014,27,27097,1,29.790586
2014,27,27099,1,29.812756
2014,27,27101,1,33.936069
2014,27,27103,1,29.49357
2014,27,27105,1,33.922909
2014,27,27107,1,30.974411
2014,27,27109,1,29.471773
2014,27,27111,1,31.131626
2014,27,27113,1,29.021223
2014,27,27115,1,29.949842
2014,27,27117,1,34.81884
2014,27,27119,1,29.19161
2014,27,27121,1,30.388847
2014,27,27123,1,25.804352
2014,27,27125,1,29.618505
2014,27,27127,1,31.458897
2014,27,27129,1,30.364702
2014,27,27131,1,28.756863
2014,27,27133,1,35.084007
2014,27,27135,1,27.396105
2014,27,27137,1,29.781235
2014,27,27139,1,27.214859
2014,27,27141,1,28.882923
2014,27,27143,1,29.488718
2014,27,27145,1,29.507376
2014,27,27147,1,29.48398
2014,27,27149,1,30.797619
2014,27,27151,1,30.66522
2014,27,27153,1,30.197212
2014,27,27155,1,31.558498
2014,27,27157,1,29.585382
2014,27,27159,1,30.686939
2014,27,27161,1,29.626215
2014,27,27163,1,27.156006
2014,27,27165,1,30.834003
2014,27,27167,1,30.969049
2014,27,27169,1,30.05673
2014,27,27171,1,28.93745
2014,27,27173,1,32.474728
2014,28,28001,1,36.218159
2014,28,28003,1,33.58062
2014,28,28005,1,36.408516
2014,28,28007,1,35.323505
2014,28,28009,1,34.179913
2014,28,28011,1,35.058292
2014,28,28013,1,34.788731
2014,28,28015,1,35.438084
2014,28,28017,1,33.913136
2014,28,28019,1,34.983215
2014,28,28021,1,36.32901
2014,28,28023,1,34.390316
2014,28,28025,1,33.421883
2014,28,28027,1,34.858932
2014,28,28029,1,36.020443
2014,28,28031,1,35.249741
2014,28,28033,1,33.00367
2014,28,28035,1,34.942959
2014,28,28037,1,36.579418
2014,28,28039,1,34.608871
2014,28,28041,1,34.809544
2014,28,28043,1,35.221355
2014,28,28045,1,35.083313
2014,28,28047,1,34.84119
2014,28,28049,1,34.784966
2014,28,28051,1,35.40237
2014,28,28053,1,35.258961
2014,28,28055,1,35.548542
2014,28,28057,1,33.332153
2014,28,28059,1,34.466633
2014,28,28061,1,34.769272
2014,28,28063,1,36.53566
2014,28,28065,1,35.612396
2014,28,28067,1,34.797638
2014,28,28069,1,34.058163
2014,28,28071,1,34.611752
2014,28,28073,1,35.134148
2014,28,28075,1,34.087002
2014,28,28077,1,35.863907
2014,28,28079,1,35.196079
2014,28,28081,1,33.143894
2014,28,28083,1,35.211987
2014,28,28085,1,36.211765
2014,28,28087,1,32.984734
2014,28,28089,1,34.814186
2014,28,28091,1,35.690399
2014,28,28093,1,34.094601
2014,28,28095,1,33.132442
2014,28,28097,1,35.394115
2014,28,28099,1,34.842789
2014,28,28101,1,34.683022
2014,28,28103,1,33.554188
2014,28,28105,1,33.92012
2014,28,28107,1,34.633751
2014,28,28109,1,35.067059
2014,28,28111,1,34.938343
2014,28,28113,1,36.170826
2014,28,28115,1,33.823299
2014,28,28117,1,33.37923
2014,28,28119,1,34.789536
2014,28,28121,1,34.834946
2014,28,28123,1,34.994057
2014,28,28125,1,35.435505
2014,28,28127,1,35.490173
2014,28,28129,1,35.098175
2014,28,28131,1,35.043785
2014,28,28133,1,35.11747
2014,28,28135,1,35.080589
2014,28,28137,1,34.179291
2014,28,28139,1,33.910202
2014,28,28141,1,33.55257
2014,28,28143,1,34.333282
2014,28,28145,1,33.780952
2014,28,28147,1,36.003922
2014,28,28149,1,35.742603
2014,28,28151,1,35.123341
2014,28,28153,1,34.665554
2014,28,28155,1,34.908047
2014,28,28157,1,36.122959
2014,28,28159,1,34.725918
2014,28,28161,1,35.016628
2014,28,28163,1,35.352814
2014,29,29001,1,31.726835
2014,29,29003,1,31.917614
2014,29,29005,1,31.685049
2014,29,29007,1,32.626118
2014,29,29009,1,35.44331
2014,29,29011,1,34.222374
2014,29,29013,1,33.374638
2014,29,29015,1,34.085701
2014,29,29017,1,32.252193
2014,29,29019,1,32.374947
2014,29,29021,1,31.952784
2014,29,29023,1,32.890522
2014,29,29025,1,32.079941
2014,29,29027,1,32.570805
2014,29,29029,1,34.298042
2014,29,29031,1,31.344446
2014,29,29033,1,32.214306
2014,29,29035,1,33.43195
2014,29,29037,1,31.992083
2014,29,29039,1,34.32766
2014,29,29041,1,32.247498
2014,29,29043,1,34.376446
2014,29,29045,1,31.253822
2014,29,29047,1,31.267361
2014,29,29049,1,32.074543
2014,29,29051,1,32.784641
2014,29,29053,1,32.795994
2014,29,29055,1,33.403477
2014,29,29057,1,34.551846
2014,29,29059,1,34.482571
2014,29,29061,1,31.831816
2014,29,29063,1,31.932758
2014,29,29065,1,34.061817
2014,29,29067,1,34.828144
2014,29,29069,1,32.770077
2014,29,29071,1,32.255577
2014,29,29073,1,32.919617
2014,29,29075,1,31.604267
2014,29,29077,1,34.027065
2014,29,29079,1,31.544836
2014,29,29081,1,31.409908
2014,29,29083,1,33.616928
2014,29,29085,1,34.438828
2014,29,29087,1,31.959
2014,29,29089,1,32.533749
2014,29,29091,1,34.275661
2014,29,29093,1,33.284866
2014,29,29095,1,31.021996
2014,29,29097,1,34.101864
2014,29,29099,1,30.702782
2014,29,29101,1,32.930386
2014,29,29103,1,31.742767
2014,29,29105,1,34.403107
2014,29,29107,1,32.383816
2014,29,29109,1,34.826519
2014,29,29111,1,31.683941
2014,29,29113,1,31.537983
2014,29,29115,1,31.968864
2014,29,29117,1,31.859449
2014,29,29119,1,35.10326
2014,29,29121,1,32.158234
2014,29,29123,1,32.786999
2014,29,29125,1,33.457355
2014,29,29127,1,31.970152
2014,29,29129,1,31.250515
2014,29,29131,1,33.795677
2014,29,29133,1,32.126884
2014,29,29135,1,33.165749
2014,29,29137,1,32.547501
2014,29,29139,1,32.583824
2014,29,29141,1,33.904156
2014,29,29143,1,32.37587
2014,29,29145,1,34.578716
2014,29,29147,1,31.62616
2014,29,29149,1,33.734352
2014,29,29151,1,32.947487
2014,29,29153,1,34.906311
2014,29,29155,1,32.559525
2014,29,29157,1,31.620945
2014,29,29159,1,33.230572
2014,29,29161,1,33.730984
2014,29,29163,1,31.950581
2014,29,29165,1,31.471479
2014,29,29167,1,34.369381
2014,29,29169,1,34.104446
2014,29,29171,1,31.338095
2014,29,29173,1,32.276279
2014,29,29175,1,32.325302
2014,29,29177,1,32.093807
2014,29,29179,1,33.584579
2014,29,29181,1,33.23035
2014,29,29183,1,30.047022
2014,29,29185,1,34.189415
2014,29,29186,1,31.698139
2014,29,29187,1,32.58709
2014,29,29189,1,28.799213
2014,29,29195,1,32.593002
2014,29,29197,1,31.373236
2014,29,29199,1,31.294338
2014,29,29201,1,31.828367
2014,29,29203,1,33.93903
2014,29,29205,1,32.293781
2014,29,29207,1,32.438778
2014,29,29209,1,35.274292
2014,29,29211,1,31.614639
2014,29,29213,1,35.132256
2014,29,29215,1,34.55563
2014,29,29217,1,34.021362
2014,29,29219,1,32.067978
2014,29,29221,1,33.114449
2014,29,29223,1,33.147205
2014,29,29225,1,34.524467
2014,29,29227,1,31.465748
2014,29,29229,1,34.677078
2014,29,29510,1,28.080778
2014,30,30001,1,35.075939
2014,30,30003,1,38.121521
2014,30,30005,1,34.096577
2014,30,30007,1,35.223602
2014,30,30009,1,39.354427
2014,30,30011,1,34.857025
2014,30,30013,1,35.244148
2014,30,30015,1,34.481556
2014,30,30017,1,33.932274
2014,30,30019,1,32.143063
2014,30,30021,1,34.407093
2014,30,30023,1,34.739353
2014,30,30025,1,34.663059
2014,30,30027,1,37.715553
2014,30,30029,1,28.670427
2014,30,30031,1,37.445248
2014,30,30033,1,34.416946
2014,30,30035,1,33.160728
2014,30,30037,1,37.910763
2014,30,30039,1,32.300434
2014,30,30041,1,32.979912
2014,30,30043,1,36.312763
2014,30,30045,1,39.030361
2014,30,30047,1,28.605513
2014,30,30049,1,35.557331
2014,30,30051,1,33.53511
2014,30,30053,1,30.456736
2014,30,30055,1,33.456024
2014,30,30057,1,37.133369
2014,30,30059,1,36.888405
2014,30,30061,1,29.618284
2014,30,30063,1,27.178768
2014,30,30065,1,37.478817
2014,30,30067,1,38.948738
2014,30,30069,1,36.092491
2014,30,30071,1,32.676651
2014,30,30073,1,34.424564
2014,30,30075,1,37.159145
2014,30,30077,1,32.682022
2014,30,30079,1,34.080502
2014,30,30081,1,30.774799
2014,30,30083,1,34.36047
2014,30,30085,1,32.729561
2014,30,30087,1,36.101414
2014,30,30089,1,29.086945
2014,30,30091,1,32.165451
2014,30,30093,1,35.203857
2014,30,30095,1,39.941601
2014,30,30097,1,39.871597
2014,30,30099,1,35.067905
2014,30,30101,1,33.639896
2014,30,30103,1,35.039055
2014,30,30105,1,31.541111
2014,30,30107,1,38.16864
2014,30,30109,1,34.726189
2014,30,30111,1,37.024719
2014,31,31001,1,32.610065
2014,31,31003,1,33.875004
2014,31,31005,1,36.53183
2014,31,31007,1,39.276512
2014,31,31009,1,35.470459
2014,31,31011,1,33.48983
2014,31,31013,1,37.849724
2014,31,31015,1,34.479202
2014,31,31017,1,35.666943
2014,31,31019,1,32.971474
2014,31,31021,1,32.701553
2014,31,31023,1,32.575253
2014,31,31025,1,31.116371
2014,31,31027,1,33.661545
2014,31,31029,1,35.706123
2014,31,31031,1,36.651077
2014,31,31033,1,37.687622
2014,31,31035,1,32.750427
2014,31,31037,1,32.65522
2014,31,31039,1,32.992405
2014,31,31041,1,34.463619
2014,31,31043,1,32.564842
2014,31,31045,1,37.217564
2014,31,31047,1,33.645443
2014,31,31049,1,36.427105
2014,31,31051,1,33.137829
2014,31,31053,1,32.106762
2014,31,31055,1,30.677979
2014,31,31057,1,35.674351
2014,31,31059,1,32.816917
2014,31,31061,1,32.938179
2014,31,31063,1,34.037144
2014,31,31065,1,33.497925
2014,31,31067,1,32.114269
2014,31,31069,1,36.961399
2014,31,31071,1,34.486141
2014,31,31073,1,33.568001
2014,31,31075,1,36.839378
2014,31,31077,1,33.744152
2014,31,31079,1,32.775558
2014,31,31081,1,32.824043
2014,31,31083,1,33.122047
2014,31,31085,1,34.728615
2014,31,31087,1,34.789295
2014,31,31089,1,34.535992
2014,31,31091,1,36.524693
2014,31,31093,1,33.415306
2014,31,31095,1,32.560051
2014,31,31097,1,32.038677
2014,31,31099,1,32.85677
2014,31,31101,1,35.518063
2014,31,31103,1,35.436661
2014,31,31105,1,39.29665
2014,31,31107,1,34.059078
2014,31,31109,1,31.658358
2014,31,31111,1,34.456505
2014,31,31113,1,35.668568
2014,31,31115,1,34.774109
2014,31,31117,1,36.122959
2014,31,31119,1,33.207886
2014,31,31121,1,33.119583
2014,31,31123,1,37.449211
2014,31,31125,1,33.302635
2014,31,31127,1,31.806694
2014,31,31129,1,32.74115
2014,31,31131,1,31.580778
2014,31,31133,1,32.229588
2014,31,31135,1,35.475677
2014,31,31137,1,33.180744
2014,31,31139,1,33.519714
2014,31,31141,1,32.720699
2014,31,31143,1,32.893253
2014,31,31145,1,33.985977
2014,31,31147,1,32.002274
2014,31,31149,1,35.18
2014,31,31151,1,32.511497
2014,31,31153,1,30.581112
2014,31,31155,1,31.921755
2014,31,31157,1,38.262131
2014,31,31159,1,32.458309
2014,31,31161,1,36.77306
2014,31,31163,1,33.666489
2014,31,31165,1,39.018723
2014,31,31167,1,33.029266
2014,31,31169,1,32.791382
2014,31,31171,1,35.98687
2014,31,31173,1,32.956127
2014,31,31175,1,34.015335
2014,31,31177,1,31.918711
2014,31,31179,1,33.212151
2014,31,31181,1,32.769077
2014,31,31183,1,34.079395
2014,31,31185,1,32.753983
2014,32,32001,1,28.756165
2014,32,32003,1,28.185616
2014,32,32005,1,34.795639
2014,32,32007,1,33.806274
2014,32,32009,1,38.274193
2014,32,32011,1,35.888844
2014,32,32013,1,32.765701
2014,32,32015,1,35.815517
2014,32,32017,1,37.943241
2014,32,32019,1,29.463015
2014,32,32021,1,36.274502
2014,32,32023,1,36.19347
2014,32,32027,1,32.564205
2014,32,32029,1,27.132429
2014,32,32031,1,26.958702
2014,32,32033,1,38.469707
2014,32,32510,1,31.999306
2014,33,33001,1,32.522449
2014,33,33003,1,33.80648
2014,33,33005,1,31.744307
2014,33,33007,1,35.78656
2014,33,33009,1,32.639809
2014,33,33011,1,32.790237
2014,33,33013,1,32.559608
2014,33,33015,1,31.964794
2014,33,33017,1,31.999966
2014,33,33019,1,31.470821
2014,34,34001,1,29.648849
2014,34,34003,1,21.698126
2014,34,34005,1,25.20986
2014,34,34007,1,24.487885
2014,34,34009,1,31.370903
2014,34,34011,1,28.298498
2014,34,34013,1,22.064688
2014,34,34015,1,25.566776
2014,34,34017,1,20.102037
2014,34,34019,1,26.504587
2014,34,34021,1,26.067974
2014,34,34023,1,24.901056
2014,34,34025,1,25.947752
2014,34,34027,1,25.773012
2014,34,34029,1,27.595745
2014,34,34031,1,23.116554
2014,34,34033,1,26.458456
2014,34,34035,1,25.91712
2014,34,34037,1,27.412586
2014,34,34039,1,23.205814
2014,34,34041,1,26.269501
2014,35,35001,1,33.982002
2014,35,35003,1,42.831711
2014,35,35005,1,36.574394
2014,35,35006,1,41.029472
2014,35,35007,1,41.355377
2014,35,35009,1,36.448685
2014,35,35011,1,37.705269
2014,35,35013,1,37.485287
2014,35,35015,1,37.04855
2014,35,35017,1,42.578945
2014,35,35019,1,38.924198
2014,35,35021,1,38.866962
2014,35,35023,1,43.326023
2014,35,35025,1,35.531971
2014,35,35027,1,40.185463
2014,35,35028,1,40.472683
2014,35,35029,1,44.282688
2014,35,35031,1,41.425903
2014,35,35033,1,41.62632
2014,35,35035,1,39.646603
2014,35,35037,1,37.666069
2014,35,35039,1,40.255089
2014,35,35041,1,36.778271
2014,35,35043,1,36.280479
2014,35,35045,1,33.682549
2014,35,35047,1,40.797466
2014,35,35049,1,39.122292
2014,35,35051,1,40.698463
2014,35,35053,1,39.055317
2014,35,35055,1,40.806782
2014,35,35057,1,37.737858
2014,35,35059,1,39.927124
2014,35,35061,1,34.361362
2014,36,36001,1,29.386263
2014,36,36003,1,32.240295
2014,36,36005,1,19.409092
2014,36,36007,1,29.685106
2014,36,36009,1,32.276043
2014,36,36011,1,30.969711
2014,36,36013,1,32.412922
2014,36,36015,1,31.420589
2014,36,36017,1,30.467329
2014,36,36019,1,32.861855
2014,36,36021,1,30.573229
2014,36,36023,1,31.253691
2014,36,36025,1,30.941916
2014,36,36027,1,29.057457
2014,36,36029,1,31.275671
2014,36,36031,1,33.930683
2014,36,36033,1,32.652161
2014,36,36035,1,31.213531
2014,36,36037,1,31.38199
2014,36,36039,1,30.838724
2014,36,36041,1,33.536766
2014,36,36043,1,31.403723
2014,36,36045,1,30.826077
2014,36,36047,1,20.62952
2014,36,36049,1,31.675547
2014,36,36051,1,31.821358
2014,36,36053,1,30.658752
2014,36,36055,1,30.405993
2014,36,36057,1,30.700111
2014,36,36059,1,23.05335
2014,36,36061,1,19.145658
2014,36,36063,1,30.783129
2014,36,36065,1,30.799818
2014,36,36067,1,30.171125
2014,36,36069,1,31.464359
2014,36,36071,1,28.47797
2014,36,36073,1,31.090691
2014,36,36075,1,30.30055
2014,36,36077,1,31.040382
2014,36,36079,1,28.173347
2014,36,36081,1,20.195854
2014,36,36083,1,30.32918
2014,36,36085,1,22.351713
2014,36,36087,1,25.524157
2014,36,36089,1,30.203331
2014,36,36091,1,30.012524
2014,36,36093,1,29.434744
2014,36,36095,1,31.532154
2014,36,36097,1,31.943232
2014,36,36099,1,31.327471
2014,36,36101,1,31.942329
2014,36,36103,1,27.117739
2014,36,36105,1,29.767162
2014,36,36107,1,30.476124
2014,36,36109,1,31.639164
2014,36,36111,1,29.936392
2014,36,36113,1,31.299524
2014,36,36115,1,31.457178
2014,36,36117,1,31.372129
2014,36,36119,1,23.219252
2014,36,36121,1,32.069138
2014,36,36123,1,31.899771
2014,37,37001,1,32.386665
2014,37,37003,1,34.889969
2014,37,37005,1,37.935062
2014,37,37007,1,34.198139
2014,37,37009,1,39.280411
2014,37,37011,1,39.606922
2014,37,37013,1,33.720181
2014,37,37015,1,32.638046
2014,37,37017,1,34.579178
2014,37,37019,1,36.142849
2014,37,37021,1,37.970749
2014,37,37023,1,35.683392
2014,37,37025,1,32.002796
2014,37,37027,1,36.010025
2014,37,37029,1,33.291218
2014,37,37031,1,37.070381
2014,37,37033,1,32.528908
2014,37,37035,1,33.816299
2014,37,37037,1,33.027206
2014,37,37039,1,37.314636
2014,37,37041,1,33.008358
2014,37,37043,1,37.436062
2014,37,37045,1,33.322922
2014,37,37047,1,34.882736
2014,37,37049,1,34.527946
2014,37,37051,1,33.824928
2014,37,37053,1,34.309593
2014,37,37055,1,36.897713
2014,37,37057,1,32.769234
2014,37,37059,1,33.155403
2014,37,37061,1,33.863605
2014,37,37063,1,31.154854
2014,37,37065,1,31.591276
2014,37,37067,1,33.088009
2014,37,37069,1,31.538986
2014,37,37071,1,32.161316
2014,37,37073,1,32.335114
2014,37,37075,1,38.801674
2014,37,37077,1,31.53668
2014,37,37079,1,32.406517
2014,37,37081,1,32.409187
2014,37,37083,1,31.766705
2014,37,37085,1,33.265404
2014,37,37087,1,39.833244
2014,37,37089,1,37.099693
2014,37,37091,1,32.286015
2014,37,37093,1,34.501331
2014,37,37095,1,35.106812
2014,37,37097,1,32.756439
2014,37,37099,1,39.337429
2014,37,37101,1,31.718775
2014,37,37103,1,34.112576
2014,37,37105,1,34.210533
2014,37,37107,1,33.033516
2014,37,37109,1,32.767303
2014,37,37111,1,37.064713
2014,37,37113,1,38.210064
2014,37,37115,1,38.477631
2014,37,37117,1,32.656879
2014,37,37119,1,31.48333
2014,37,37121,1,39.096619
2014,37,37123,1,34.070797
2014,37,37125,1,34.742935
2014,37,37127,1,31.344547
2014,37,37129,1,36.060688
2014,37,37131,1,31.884941
2014,37,37133,1,35.029819
2014,37,37135,1,31.89455
2014,37,37137,1,35.157093
2014,37,37139,1,33.122593
2014,37,37141,1,35.476814
2014,37,37143,1,33.020538
2014,37,37145,1,31.887077
2014,37,37147,1,32.539913
2014,37,37149,1,35.001572
2014,37,37151,1,33.14703
2014,37,37153,1,34.523006
2014,37,37155,1,34.547626
2014,37,37157,1,33.093742
2014,37,37159,1,32.491257
2014,37,37161,1,34.559666
2014,37,37163,1,33.669449
2014,37,37165,1,34.418671
2014,37,37167,1,33.223972
2014,37,37169,1,34.232201
2014,37,37171,1,35.489704
2014,37,37173,1,39.692242
2014,37,37175,1,38.209351
2014,37,37177,1,34.272224
2014,37,37179,1,32.846268
2014,37,37181,1,31.868423
2014,37,37183,1,30.897068
2014,37,37185,1,32.187401
2014,37,37187,1,33.441154
2014,37,37189,1,39.29847
2014,37,37191,1,32.435459
2014,37,37193,1,36.302456
2014,37,37195,1,31.448881
2014,37,37197,1,34.286198
2014,37,37199,1,39.274761
2014,38,38001,1,34.377476
2014,38,38003,1,31.987396
2014,38,38005,1,30.190258
2014,38,38007,1,36.091412
2014,38,38009,1,29.566776
2014,38,38011,1,34.778194
2014,38,38013,1,32.526661
2014,38,38015,1,32.688217
2014,38,38017,1,31.11401
2014,38,38019,1,28.322618
2014,38,38021,1,31.604481
2014,38,38023,1,32.295689
2014,38,38025,1,35.93438
2014,38,38027,1,30.70681
2014,38,38029,1,32.117554
2014,38,38031,1,31.275457
2014,38,38033,1,35.636089
2014,38,38035,1,28.592875
2014,38,38037,1,34.591412
2014,38,38039,1,31.216
2014,38,38041,1,35.260254
2014,38,38043,1,32.037109
2014,38,38045,1,32.121944
2014,38,38047,1,32.201103
2014,38,38049,1,30.946564
2014,38,38051,1,32.110157
2014,38,38053,1,33.983932
2014,38,38055,1,34.318092
2014,38,38057,1,35.669109
2014,38,38059,1,33.644657
2014,38,38061,1,33.492802
2014,38,38063,1,30.125013
2014,38,38065,1,35.224392
2014,38,38067,1,27.129063
2014,38,38069,1,29.872061
2014,38,38071,1,29.600687
2014,38,38073,1,31.971024
2014,38,38075,1,31.618277
2014,38,38077,1,31.482494
2014,38,38079,1,28.896265
2014,38,38081,1,31.982767
2014,38,38083,1,32.394222
2014,38,38085,1,33.027836
2014,38,38087,1,35.433285
2014,38,38089,1,35.904533
2014,38,38091,1,31.285755
2014,38,38093,1,31.967484
2014,38,38095,1,28.579687
2014,38,38097,1,30.522581
2014,38,38099,1,28.167675
2014,38,38101,1,32.371738
2014,38,38103,1,31.369303
2014,38,38105,1,32.82634
2014,39,39001,1,31.252058
2014,39,39003,1,29.224075
2014,39,39005,1,28.283306
2014,39,39007,1,30.694214
2014,39,39009,1,31.238775
2014,39,39011,1,29.442781
2014,39,39013,1,32.216736
2014,39,39015,1,30.236687
2014,39,39017,1,27.856516
2014,39,39019,1,30.80496
2014,39,39021,1,29.280769
2014,39,39023,1,28.944496
2014,39,39025,1,28.312628
2014,39,39027,1,29.498533
2014,39,39029,1,30.903215
2014,39,39031,1,29.860134
2014,39,39033,1,28.511703
2014,39,39035,1,25.28804
2014,39,39037,1,29.621691
2014,39,39039,1,29.282322
2014,39,39041,1,28.191612
2014,39,39043,1,27.843988
2014,39,39045,1,29.871609
2014,39,39047,1,30.140598
2014,39,39049,1,28.178118
2014,39,39051,1,29.20496
2014,39,39053,1,31.905098
2014,39,39055,1,28.033382
2014,39,39057,1,28.525127
2014,39,39059,1,30.973534
2014,39,39061,1,27.215685
2014,39,39063,1,28.840656
2014,39,39065,1,29.153551
2014,39,39067,1,31.689648
2014,39,39069,1,29.253902
2014,39,39071,1,30.425581
2014,39,39073,1,30.936329
2014,39,39075,1,29.267042
2014,39,39077,1,28.008715
2014,39,39079,1,31.489447
2014,39,39081,1,32.101009
2014,39,39083,1,29.027143
2014,39,39085,1,27.67482
2014,39,39087,1,32.095512
2014,39,39089,1,29.360783
2014,39,39091,1,29.352722
2014,39,39093,1,26.685972
2014,39,39095,1,27.982718
2014,39,39097,1,29.374178
2014,39,39099,1,30.137794
2014,39,39101,1,28.516508
2014,39,39103,1,26.937317
2014,39,39105,1,31.499121
2014,39,39107,1,29.687101
2014,39,39109,1,29.007326
2014,39,39111,1,31.791389
2014,39,39113,1,28.241713
2014,39,39115,1,31.176916
2014,39,39117,1,28.601225
2014,39,39119,1,30.434231
2014,39,39121,1,31.328257
2014,39,39123,1,28.131317
2014,39,39125,1,29.370138
2014,39,39127,1,30.68491
2014,39,39129,1,30.021717
2014,39,39131,1,31.152828
2014,39,39133,1,28.163347
2014,39,39135,1,29.406576
2014,39,39137,1,29.334967
2014,39,39139,1,28.45929
2014,39,39141,1,30.699186
2014,39,39143,1,28.135487
2014,39,39145,1,31.755993
2014,39,39147,1,28.419662
2014,39,39149,1,29.311846
2014,39,39151,1,28.939253
2014,39,39153,1,27.263975
2014,39,39155,1,29.997944
2014,39,39157,1,30.220594
2014,39,39159,1,28.902008
2014,39,39161,1,29.59919
2014,39,39163,1,31.278622
2014,39,39165,1,27.910059
2014,39,39167,1,31.125708
2014,39,39169,1,28.255449
2014,39,39171,1,29.3671
2014,39,39173,1,28.462906
2014,39,39175,1,28.686209
2014,40,40001,1,35.936543
2014,40,40003,1,32.113083
2014,40,40005,1,36.139336
2014,40,40007,1,33.449635
2014,40,40009,1,33.206764
2014,40,40011,1,32.483879
2014,40,40013,1,35.763054
2014,40,40015,1,30.193634
2014,40,40017,1,31.915375
2014,40,40019,1,35.356674
2014,40,40021,1,35.384552
2014,40,40023,1,36.43565
2014,40,40025,1,37.418556
2014,40,40027,1,32.934093
2014,40,40029,1,35.920738
2014,40,40031,1,32.595036
2014,40,40033,1,33.807224
2014,40,40035,1,34.139961
2014,40,40037,1,34.933468
2014,40,40039,1,31.902422
2014,40,40041,1,35.044369
2014,40,40043,1,33.108231
2014,40,40045,1,33.460033
2014,40,40047,1,32.800373
2014,40,40049,1,34.297184
2014,40,40051,1,31.123833
2014,40,40053,1,32.722157
2014,40,40055,1,33.385098
2014,40,40057,1,33.903061
2014,40,40059,1,33.236099
2014,40,40061,1,35.841019
2014,40,40063,1,35.967022
2014,40,40065,1,33.09763
2014,40,40067,1,35.336296
2014,40,40069,1,36.022415
2014,40,40071,1,33.589005
2014,40,40073,1,32.485481
2014,40,40075,1,32.1059
2014,40,40077,1,36.482193
2014,40,40079,1,36.474037
2014,40,40081,1,35.503521
2014,40,40083,1,33.955532
2014,40,40085,1,35.68964
2014,40,40087,1,33.358406
2014,40,40089,1,36.729881
2014,40,40091,1,35.715088
2014,40,40093,1,32.914944
2014,40,40095,1,35.807556
2014,40,40097,1,34.552483
2014,40,40099,1,35.47958
2014,40,40101,1,34.777252
2014,40,40103,1,33.985405
2014,40,40105,1,33.68198
2014,40,40107,1,35.934135
2014,40,40109,1,32.860325
2014,40,40111,1,35.505016
2014,40,40113,1,34.258991
2014,40,40115,1,34.258301
2014,40,40117,1,34.816441
2014,40,40119,1,34.777142
2014,40,40121,1,35.917461
2014,40,40123,1,35.872478
2014,40,40125,1,35.569576
2014,40,40127,1,36.679592
2014,40,40129,1,33.241394
2014,40,40131,1,33.755932
2014,40,40133,1,35.984108
2014,40,40135,1,35.558849
2014,40,40137,1,33.788208
2014,40,40139,1,34.650646
2014,40,40141,1,33.079796
2014,40,40143,1,33.663876
2014,40,40145,1,34.060673
2014,40,40147,1,33.846638
2014,40,40149,1,31.817709
2014,40,40151,1,32.65432
2014,40,40153,1,33.431042
2014,41,41001,1,30.045229
2014,41,41003,1,25.617809
2014,41,41005,1,21.063799
2014,41,41007,1,29.537357
2014,41,41009,1,24.644983
2014,41,41011,1,31.492907
2014,41,41013,1,32.369522
2014,41,41015,1,30.79604
2014,41,41017,1,32.330616
2014,41,41019,1,29.696398
2014,41,41021,1,30.192022
2014,41,41023,1,33.92157
2014,41,41025,1,33.210949
2014,41,41027,1,28.853817
2014,41,41029,1,28.228189
2014,41,41031,1,30.83868
2014,41,41033,1,28.742683
2014,41,41035,1,30.145454
2014,41,41037,1,34.096947
2014,41,41039,1,26.544512
2014,41,41041,1,30.796473
2014,41,41043,1,25.244307
2014,41,41045,1,25.753836
